Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
03:28.8,25546,Male,1,Associates,Free or Reduced,Completed,92,88,87,85
04:45.9,2603,Male,3,Some College,Free or Reduced,Not completed,81,79,79,82
06:03.1,8609,Female,3,Masters,Standard,Not completed,88,90,80,88
07:20.3,8061,Female,1,Associates,Standard,Not completed,49,53,45,46
08:37.5,3250,Female,3,Masters,Standard,Completed,84,98,84,80
09:54.6,12601,Male,0,Some College,Standard,Not completed,63,63,69,58
11:11.8,19941,Male,1,High School,Standard,Not completed,34,31,41,38
12:29.0,15857,Male,3,Associates,Standard,Not completed,52,50,58,50
13:46.2,709,Female,3,Associates,Free or Reduced,Completed,61,58,49,42
15:03.3,118,Female,3,Some High School,Standard,Not completed,63,61,53,51
16:20.5,10214,Female,0,Some College,Standard,Not completed,69,72,62,65
17:37.7,4598,Male,2,Some College,Standard,Not completed,66,57,66,68
18:54.9,2042,Male,2,Some High School,Standard,Not completed,55,49,57,55
20:12.0,7419,Male,3,Associates,Free or Reduced,Completed,67,69,71,64
21:29.2,6130,Female,5,Bachelors,Standard,Not completed,97,96,88,92
22:46.4,17886,Male,1,Associates,Standard,Not completed,41,40,47,55
24:03.6,317,Male,2,Associates,Standard,Not completed,72,78,77,83
25:20.7,10566,Female,0,Associates,Standard,Not completed,50,51,45,44
26:37.9,5315,Male,1,Associates,Standard,Not completed,47,47,54,51
27:55.1,25975,Female,0,High School,Standard,Not completed,73,72,62,64
29:12.3,14457,Male,2,High School,Standard,Not completed,71,60,71,73
30:29.4,13419,Male,3,Associates,Standard,Completed,70,67,72,75
31:46.6,12873,Female,2,Some College,Free or Reduced,Not completed,41,43,36,32
33:03.8,14993,Male,1,Associates,Standard,Not completed,57,50,59,62
34:21.0,21387,Male,0,Associates,Free or Reduced,Not completed,66,57,63,70
35:38.1,6523,Female,2,Some High School,Standard,Not completed,75,73,67,67
36:55.3,20657,Male,1,Some College,Standard,Completed,80,72,84,81
38:12.5,5739,Female,5,Some College,Free or Reduced,Not completed,65,68,60,72
39:29.7,28111,Female,2,High School,Standard,Completed,91,87,76,84
40:46.8,14953,Female,5,High School,Standard,Not completed,90,95,83,90
42:04.0,5470,Female,3,High School,Free or Reduced,Not completed,66,63,55,56
43:21.2,14336,Female,3,Associates,Free or Reduced,Not completed,66,57,50,43
44:38.4,16471,Female,3,Masters,Standard,Not completed,90,82,73,74
45:55.5,4163,Female,3,Some High School,Standard,Completed,60,61,52,35
47:12.7,19766,Male,3,Masters,Free or Reduced,Not completed,65,66,70,67
48:29.9,13180,Male,2,Some High School,Standard,Not completed,76,73,79,94
49:47.1,403,Female,3,High School,Standard,Completed,99,100,92,88
51:04.2,4911,Female,2,Some High School,Standard,Completed,69,76,66,69
52:21.4,11422,Female,3,Masters,Free or Reduced,Completed,64,68,57,48
53:38.6,9365,Female,3,Some College,Standard,Not completed,66,60,54,59
54:55.8,25737,Female,3,Masters,Standard,Not completed,87,88,76,80
56:12.9,6378,Male,2,Bachelors,Standard,Not completed,64,67,71,66
57:30.1,18625,Male,1,Some College,Free or Reduced,Not completed,58,50,57,62
58:47.3,26157,Male,3,Some College,Free or Reduced,Completed,57,57,58,58
00:04.5,14744,Male,2,Some High School,Free or Reduced,Not completed,78,70,74,76
01:21.6,3539,Male,5,Masters,Standard,Not completed,70,71,84,85
02:38.8,6310,Male,3,Some High School,Standard,Completed,65,68,72,68
03:56.0,9219,Male,1,Some High School,Free or Reduced,Completed,54,53,55,58
05:13.2,5517,Male,3,Masters,Standard,Not completed,75,83,79,84
06:30.3,18820,Male,1,Some College,Free or Reduced,Completed,92,84,86,89
07:47.5,21073,Female,3,Some College,Standard,Not completed,54,52,45,46
09:04.7,2594,Female,2,High School,Standard,Not completed,60,56,52,51
10:21.8,29093,Female,2,Associates,Free or Reduced,Completed,68,63,56,59
11:39.0,29211,Male,3,Some High School,Free or Reduced,Completed,64,66,70,67
12:56.2,26063,Male,1,Masters,Free or Reduced,Not completed,70,77,72,83
14:13.4,24615,Female,1,Associates,Standard,Not completed,60,60,52,52
15:30.5,6654,Male,2,Some College,Standard,Completed,76,73,78,77
16:47.7,14266,Female,3,Some High School,Standard,Not completed,77,73,67,60
18:04.9,15867,Male,5,Masters,Free or Reduced,Completed,65,72,73,80
19:22.1,17809,Female,3,Some College,Free or Reduced,Not completed,55,55,45,54
20:39.2,21411,Female,0,Masters,Standard,Completed,88,86,75,86
21:56.4,30438,Female,1,High School,Free or Reduced,Not completed,44,40,35,24
23:13.6,21665,Female,5,Associates,Free or Reduced,Completed,67,71,61,66
24:30.8,24012,Female,0,Some College,Standard,Completed,78,83,69,75
25:47.9,1502,Female,5,Associates,Standard,Not completed,91,88,79,90
27:05.1,28407,Female,5,Associates,Standard,Not completed,84,81,76,77
28:22.3,678,Male,3,Associates,Free or Reduced,Not completed,75,78,74,81
29:39.5,26482,Male,1,Associates,Standard,Completed,92,91,92,94
30:56.6,5851,Female,2,Some High School,Standard,Not completed,79,82,71,75
32:13.8,7194,Male,0,High School,Standard,Completed,59,66,70,72
33:31.0,16301,Male,2,Some High School,Standard,Not completed,57,51,60,65
34:48.2,10095,Female,1,Some College,Free or Reduced,Not completed,67,64,55,63
36:05.3,2939,Female,3,Some College,Standard,Not completed,72,70,62,71
37:22.5,12390,Male,1,Masters,Free or Reduced,Not completed,62,60,65,64
38:39.7,21437,Male,2,Associates,Free or Reduced,Not completed,62,56,61,61
39:56.9,1850,Female,3,Some College,Standard,Not completed,81,82,72,73
41:14.0,1070,Male,1,Masters,Standard,Completed,65,71,72,72
42:31.2,17929,Female,2,High School,Free or Reduced,Not completed,75,71,59,58
43:48.4,6784,Male,1,High School,Free or Reduced,Not completed,67,65,71,64
45:05.6,14444,Female,3,Some College,Standard,Not completed,67,73,67,71
46:22.7,10672,Female,5,Associates,Free or Reduced,Not completed,80,81,74,77
47:39.9,27957,Female,0,High School,Free or Reduced,Not completed,48,42,36,33
48:57.1,3392,Female,5,Some High School,Free or Reduced,Not completed,88,83,78,87
50:14.3,17483,Female,3,Some High School,Free or Reduced,Not completed,52,53,44,50
51:31.4,27396,Male,2,Associates,Standard,Not completed,79,72,83,71
52:48.6,16802,Male,1,Masters,Standard,Not completed,69,61,69,69
54:05.8,25489,Female,5,Some High School,Standard,Not completed,69,67,62,75
55:23.0,27478,Male,3,Associates,Standard,Not completed,62,63,69,64
56:40.1,10139,Female,1,Some High School,Standard,Not completed,64,61,52,55
57:57.3,14606,Female,5,Some College,Free or Reduced,Not completed,54,53,46,50
59:14.5,25049,Female,0,Some High School,Standard,Not completed,54,50,45,44
00:31.7,21120,Female,1,Masters,Standard,Not completed,84,76,70,73
01:48.8,8400,Female,2,High School,Free or Reduced,Completed,80,75,69,64
03:06.0,21782,Female,5,Bachelors,Free or Reduced,Not completed,83,74,74,71
04:23.2,22686,Male,3,Some High School,Free or Reduced,Not completed,40,39,45,40
05:40.4,4893,Female,2,High School,Free or Reduced,Not completed,60,53,46,39
06:57.5,8720,Female,3,High School,Standard,Not completed,68,69,60,64
08:14.7,25485,Female,2,Masters,Standard,Not completed,47,47,41,37
09:31.9,17106,Male,3,Some High School,Standard,Not completed,52,50,58,58
10:49.1,21560,Female,5,High School,Free or Reduced,Completed,65,68,59,65
12:06.2,18244,Male,2,Associates,Free or Reduced,Not completed,65,60,66,73
13:23.4,28249,Female,0,High School,Standard,Completed,71,75,64,65
14:40.6,29967,Male,0,Masters,Free or Reduced,Not completed,48,45,52,56
15:57.8,8498,Female,5,Associates,Standard,Not completed,65,63,59,61
17:14.9,18627,Male,2,Bachelors,Free or Reduced,Not completed,75,74,73,71
18:32.1,18376,Male,1,Associates,Free or Reduced,Not completed,57,53,58,58
19:49.3,19159,Male,3,Associates,Standard,Not completed,68,59,70,67
21:06.5,27089,Female,1,High School,Standard,Not completed,76,69,61,61
22:23.6,16587,Male,3,High School,Standard,Completed,59,60,65,68
23:40.8,23535,Female,1,Bachelors,Standard,Not completed,82,82,72,77
24:58.0,23083,Female,2,Associates,Free or Reduced,Completed,80,82,71,62
26:15.2,6117,Female,2,Some College,Standard,Not completed,73,69,62,55
27:32.3,19843,Male,2,Some High School,Free or Reduced,Not completed,62,57,61,69
28:49.5,12716,Female,3,Some High School,Standard,Not completed,41,45,39,34
30:06.7,6567,Male,2,Associates,Free or Reduced,Not completed,51,47,55,58
31:23.9,5670,Female,2,Some College,Standard,Not completed,54,57,48,62
32:41.0,27191,Male,3,Bachelors,Standard,Not completed,60,63,69,64
33:58.2,8949,Male,5,Bachelors,Standard,Completed,85,91,92,100
35:15.4,21876,Male,2,High School,Free or Reduced,Not completed,52,47,55,42
36:32.6,29510,Female,2,Some High School,Free or Reduced,Completed,64,62,50,36
37:49.7,13330,Female,1,High School,Standard,Completed,58,62,51,57
39:06.9,574,Female,5,High School,Standard,Not completed,81,71,72,74
40:24.1,27357,Female,5,Some College,Standard,Completed,88,90,81,87
41:41.3,26650,Male,2,Bachelors,Standard,Completed,85,95,91,97
42:58.4,27417,Male,2,Some High School,Standard,Completed,72,70,76,70
44:15.6,15123,Female,3,Some High School,Standard,Completed,55,62,48,52
45:32.8,16698,Female,1,Some High School,Standard,Not completed,89,90,80,77
46:49.9,20009,Female,2,Some College,Standard,Not completed,74,69,62,66
48:07.1,27317,Female,0,Masters,Standard,Completed,100,100,92,91
49:24.3,29103,Female,2,Associates,Standard,Not completed,80,77,71,69
50:41.5,8695,Male,3,Masters,Standard,Not completed,72,76,77,76
51:58.6,10514,Female,2,High School,Free or Reduced,Not completed,55,47,42,41
53:15.8,27143,Female,2,Some College,Standard,Not completed,92,93,85,82
54:33.0,17232,Male,5,Some College,Standard,Not completed,71,65,74,80
55:50.2,2248,Male,1,Some High School,Free or Reduced,Completed,73,65,70,62
57:07.3,15958,Female,5,Some High School,Standard,Not completed,78,78,72,79
58:24.5,5616,Female,3,High School,Standard,Not completed,76,72,62,65
59:41.7,29040,Male,3,Some College,Free or Reduced,Not completed,49,53,56,60
00:58.9,13509,Male,5,Some High School,Free or Reduced,Completed,80,77,84,84
02:16.0,21687,Female,2,Bachelors,Standard,Not completed,72,71,62,60
03:33.2,20436,Male,3,Some College,Standard,Completed,51,56,63,57
04:50.4,23986,Male,2,Some College,Standard,Completed,59,60,64,68
06:07.6,28102,Female,1,High School,Standard,Not completed,73,75,67,72
07:24.7,14390,Male,1,Some College,Standard,Completed,68,73,75,62
08:41.9,20460,Male,1,Associates,Standard,Not completed,90,86,92,89
09:59.1,997,Female,2,High School,Free or Reduced,Completed,71,65,56,59
11:16.3,20716,Female,3,Associates,Standard,Not completed,100,95,88,88
12:33.4,12926,Female,2,Associates,Standard,Completed,90,81,72,68
13:50.6,11586,Female,2,Some College,Free or Reduced,Not completed,37,37,30,36
15:07.8,16935,Female,1,Masters,Free or Reduced,Not completed,70,69,58,61
16:25.0,27496,Female,2,Some High School,Standard,Not completed,52,56,47,44
17:42.1,20756,Female,5,Some College,Standard,Not completed,88,86,79,91
18:59.3,19881,Male,2,Associates,Free or Reduced,Not completed,59,52,59,60
20:16.5,17794,Female,1,Masters,Standard,Not completed,77,80,70,77
21:33.7,14572,Female,2,Associates,Standard,Not completed,84,83,74,67
22:50.8,8032,Male,1,Some High School,Standard,Not completed,70,61,70,61
24:08.0,1407,Female,3,Some High School,Standard,Not completed,82,78,72,68
25:25.2,28117,Male,3,Some College,Free or Reduced,Not completed,77,78,75,74
26:42.4,27026,Female,2,Some High School,Free or Reduced,Not completed,52,42,38,38
27:59.5,14021,Male,1,Some High School,Free or Reduced,Completed,54,52,54,54
29:16.7,14254,Female,3,High School,Free or Reduced,Completed,58,64,53,48
30:33.9,13841,Female,3,Masters,Standard,Not completed,90,88,76,88
31:51.1,24979,Female,5,Associates,Free or Reduced,Not completed,75,75,71,72
33:08.2,11780,Male,2,Bachelors,Standard,Not completed,59,61,67,64
34:25.4,24505,Female,3,Bachelors,Standard,Not completed,78,81,71,72
35:42.6,693,Female,3,Associates,Standard,Not completed,77,73,67,77
36:59.8,10725,Female,3,Bachelors,Free or Reduced,Not completed,61,66,56,58
38:16.9,21395,Male,5,High School,Standard,Not completed,92,85,93,100
39:34.1,3443,Male,3,Bachelors,Standard,Not completed,82,78,85,84
40:51.3,9174,Female,3,Associates,Free or Reduced,Completed,61,67,56,49
42:08.5,4175,Male,3,High School,Standard,Not completed,57,55,64,60
43:25.6,20606,Female,1,Bachelors,Standard,Not completed,87,90,80,90
44:42.8,13844,Female,2,Some College,Free or Reduced,Completed,78,80,68,64
46:00.0,10458,Male,2,Associates,Free or Reduced,Not completed,59,55,61,57
47:17.2,27341,Male,1,Some High School,Free or Reduced,Completed,34,40,44,38
48:34.3,13382,Male,0,High School,Free or Reduced,Not completed,50,47,55,52
49:51.5,21376,Male,2,Some College,Standard,Not completed,56,48,57,62
51:08.7,16645,Male,5,High School,Standard,Completed,84,89,92,88
52:25.9,11529,Female,1,High School,Free or Reduced,Not completed,58,58,48,60
53:43.0,30082,Male,1,Bachelors,Free or Reduced,Completed,67,61,65,65
55:00.2,5497,Male,5,Bachelors,Standard,Completed,82,75,88,75
56:17.4,3875,Male,2,Associates,Standard,Not completed,58,56,63,56
57:34.6,20400,Female,0,Masters,Standard,Not completed,97,94,88,97
58:51.7,3626,Male,3,Bachelors,Standard,Completed,74,77,77,82
00:08.9,23962,Female,5,Some High School,Standard,Not completed,67,63,60,60
01:26.1,16829,Female,5,Bachelors,Free or Reduced,Not completed,80,83,76,72
02:43.3,6752,Female,5,Associates,Standard,Not completed,79,77,74,76
04:00.4,5111,Male,2,Some College,Standard,Completed,57,57,63,62
05:17.6,14157,Female,2,Associates,Standard,Completed,88,90,79,69
06:34.8,16012,Male,2,Some High School,Free or Reduced,Not completed,52,41,51,51
07:52.0,3555,Male,0,Bachelors,Standard,Not completed,83,73,85,81
09:09.1,10386,Female,5,Some College,Free or Reduced,Not completed,62,58,52,63
10:26.3,19751,Male,2,Some College,Standard,Completed,77,78,80,87
11:43.5,28341,Female,1,Some High School,Standard,Not completed,51,48,43,42
13:00.7,11059,Female,5,Some High School,Standard,Completed,100,100,93,88
14:17.8,2526,Male,3,Some College,Standard,Not completed,60,62,68,73
15:35.0,24973,Female,2,High School,Standard,Completed,90,91,81,82
16:52.2,15032,Male,1,Bachelors,Standard,Not completed,69,73,75,76
18:09.3,22776,Male,3,Associates,Standard,Not completed,80,76,84,82
19:26.5,25221,Female,3,High School,Standard,Not completed,57,59,51,56
20:43.7,1168,Male,1,Some High School,Free or Reduced,Completed,64,55,62,56
22:00.9,16136,Female,0,Some College,Standard,Completed,80,76,70,64
23:18.0,20528,Female,2,Some High School,Standard,Not completed,86,86,75,73
24:35.2,7892,Male,2,High School,Standard,Completed,43,37,45,45
25:52.4,3149,Female,2,High School,Standard,Not completed,68,66,60,58
27:09.6,12006,Female,1,Some College,Standard,Not completed,77,77,69,64
28:26.7,17264,Female,3,Bachelors,Free or Reduced,Not completed,76,74,67,61
29:43.9,19122,Male,2,Some College,Free or Reduced,Not completed,55,50,55,56
31:01.1,13439,Male,1,High School,Standard,Not completed,63,57,63,72
32:18.3,1467,Female,3,High School,Free or Reduced,Not completed,40,35,32,35
33:35.4,8154,Male,2,High School,Standard,Completed,70,69,75,61
34:52.6,26208,Male,2,High School,Standard,Not completed,75,71,78,84
36:09.8,13833,Female,2,Some High School,Standard,Not completed,83,79,72,81
37:27.0,12153,Male,3,High School,Free or Reduced,Not completed,75,64,70,66
38:44.1,16836,Male,1,Associates,Free or Reduced,Not completed,60,46,58,46
40:01.3,28302,Female,2,Associates,Standard,Completed,85,88,75,86
41:18.5,4137,Male,1,Some College,Free or Reduced,Not completed,74,64,67,67
42:35.7,19423,Male,5,Some High School,Standard,Not completed,57,53,63,67
43:52.8,25417,Male,1,Bachelors,Standard,Not completed,86,86,90,82
45:10.0,4150,Female,1,High School,Standard,Not completed,93,82,73,83
46:27.2,6468,Female,1,Bachelors,Standard,Completed,89,91,80,84
47:44.4,14017,Female,0,Some High School,Standard,Not completed,61,59,52,51
49:01.5,16963,Male,3,Masters,Standard,Not completed,82,85,85,91
50:18.7,6571,Male,1,High School,Standard,Not completed,52,48,56,52
51:35.9,15366,Male,1,Some College,Standard,Completed,71,73,75,77
52:53.1,28269,Female,3,High School,Standard,Not completed,81,85,76,67
54:10.2,24838,Male,1,Some High School,Standard,Not completed,68,60,70,64
55:27.4,15155,Female,5,Some High School,Standard,Not completed,71,77,71,73
56:44.6,13779,Male,3,High School,Free or Reduced,Not completed,47,44,51,54
58:01.8,867,Male,1,Associates,Standard,Not completed,42,41,49,61
59:18.9,20541,Female,1,Associates,Standard,Not completed,100,100,92,84
00:36.1,29741,Male,3,Associates,Standard,Not completed,67,63,67,77
01:53.3,26210,Male,2,High School,Standard,Completed,80,74,67,75
03:10.5,402,Female,0,Some College,Free or Reduced,Not completed,65,55,67,49
04:27.6,4428,Male,3,Associates,Standard,Not completed,86,81,67,86
05:44.8,3057,Female,3,Masters,Standard,Completed,95,98,67,81
07:02.0,28012,Male,5,High School,Free or Reduced,Not completed,53,49,67,61
08:19.2,7060,Female,1,Associates,Free or Reduced,Not completed,86,80,67,59
09:36.3,16548,Male,2,Some College,Standard,Not completed,67,68,67,85
10:53.5,14863,Male,3,Some College,Standard,Completed,83,94,67,90
12:10.7,10390,Female,2,Some High School,Free or Reduced,Completed,38,43,67,31
13:27.9,11347,Female,1,Some High School,Standard,Not completed,80,76,67,71
14:45.0,12212,Male,3,Some College,Standard,Completed,92,93,67,87
16:02.2,3317,Female,2,Some College,Standard,Not completed,73,68,67,60
17:19.4,12118,Male,5,Some High School,Free or Reduced,Not completed,71,70,67,86
18:36.6,7865,Male,1,Associates,Free or Reduced,Not completed,59,62,67,72
19:53.7,12126,Female,1,Associates,Standard,Not completed,88,81,67,71
