Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-12-03 05:53:25.221932115,25704,Male,1,Bachelors,Free or Reduced,Completed,52,51,53.0,50
2024-12-03 05:54:42.396592002,17002,Male,2,Some High School,Standard,Completed,87,84,90.0,86
2024-12-03 05:55:59.571251889,20183,Male,2,Some College,Standard,Completed,63,60,65.0,63
2024-12-03 05:57:16.745911777,11797,Female,3,Some College,Free or Reduced,Not completed,73,67,59.0,63
2024-12-03 05:58:33.920571664,24403,Female,1,High School,Free or Reduced,Completed,66,67,55.0,43
2024-12-03 05:59:51.095231551,13951,Male,2,Some High School,Standard,Completed,60,56,62.0,59
2024-12-03 06:01:08.269891439,1600,Female,5,Associates,Free or Reduced,Completed,66,64,56.0,58
2024-12-03 06:02:25.444551326,25383,Male,2,Some High School,Free or Reduced,Not completed,34,34,41.0,37
2024-12-03 06:03:42.619211213,1849,Female,2,Some College,Free or Reduced,Not completed,83,83,73.0,71
2024-12-03 06:04:59.793871100,1752,Female,0,Some College,Standard,Not completed,73,71,62.0,64
2024-12-03 06:06:16.968530988,29447,Female,2,Masters,Standard,Not completed,72,73,67.0,66
2024-12-03 06:07:34.143190875,2040,Male,2,High School,Standard,Completed,75,76,78.0,81
2024-12-03 06:08:51.317850762,18467,Female,3,Some High School,Free or Reduced,Completed,43,38,32.0,28
2024-12-03 06:10:08.492510650,7965,Female,1,Associates,Standard,Completed,80,84,75.0,71
2024-12-03 06:11:25.667170537,5231,Female,3,Some High School,Standard,Not completed,95,85,77.0,86
2024-12-03 06:12:42.841830424,546,Female,0,Some High School,Standard,Completed,100,97,88.0,92
2024-12-03 06:14:00.016490312,6199,Female,1,High School,Free or Reduced,Not completed,39,34,32.0,27
2024-12-03 06:15:17.191150199,25968,Male,2,Bachelors,Standard,Not completed,76,72,79.0,82
2024-12-03 06:16:34.365810086,24470,Female,2,Some High School,Standard,Not completed,60,62,52.0,51
2024-12-03 06:17:51.540469974,26598,Female,1,Masters,Free or Reduced,Completed,91,89,76.0,81
2024-12-03 06:19:08.715129861,5147,Male,5,Some College,Free or Reduced,Not completed,60,61,68.0,58
2024-12-03 06:20:25.889789748,28420,Male,3,High School,Standard,Completed,84,85,90.0,83
2024-12-03 06:21:43.064449636,10737,Female,3,Some College,Standard,Completed,66,66,58.0,45
2024-12-03 06:23:00.239109523,18051,Male,2,Some College,Free or Reduced,Completed,57,61,61.0,61
2024-12-03 06:24:17.413769410,12191,Female,2,Some College,Standard,Not completed,74,67,61.0,66
2024-12-03 06:25:34.588429298,10694,Male,1,Some High School,Standard,Completed,61,68,70.0,75
2024-12-03 06:26:51.763089185,24796,Female,3,Some College,Standard,Completed,94,100,90.0,96
2024-12-03 06:28:08.937749072,7169,Male,3,Some College,Standard,Completed,67,70,74.0,69
2024-12-03 06:29:26.112408959,16559,Female,5,Some College,Standard,Not completed,79,81,74.0,82
2024-12-03 06:30:43.287068847,18592,Male,5,Masters,Standard,Not completed,79,72,88.0,87
2024-12-03 06:32:00.461728734,28436,Female,0,Some College,Free or Reduced,Not completed,50,45,40.0,38
2024-12-03 06:33:17.636388621,27145,Female,1,Associates,Standard,Not completed,70,68,60.0,65
2024-12-03 06:34:34.811048509,20171,Male,2,Associates,Standard,Not completed,68,64,71.0,74
2024-12-03 06:35:51.985708396,28813,Female,2,Masters,Standard,Not completed,82,93,83.0,87
2024-12-03 06:37:09.160368283,14650,Male,1,High School,Standard,Not completed,58,58,63.0,65
2024-12-03 06:38:26.335028171,15302,Female,3,Some College,Standard,Not completed,88,94,83.0,92
2024-12-03 06:39:43.509688058,15574,Male,1,Some College,Standard,Not completed,73,79,77.0,85
2024-12-03 06:41:00.684347945,10417,Female,5,Masters,Standard,Not completed,71,72,65.0,70
2024-12-03 06:42:17.859007833,24375,Female,3,Some High School,Standard,Completed,83,79,72.0,79
2024-12-03 06:43:35.033667720,23250,Male,2,Some High School,Standard,Not completed,68,58,69.0,55
2024-12-03 06:44:52.208327607,9318,Female,3,High School,Standard,Completed,92,92,84.0,80
2024-12-03 06:46:09.382987495,21457,Female,2,Associates,Standard,Not completed,71,69,61.0,57
2024-12-03 06:47:26.557647382,28422,Female,2,Some High School,Free or Reduced,Not completed,64,70,58.0,70
2024-12-03 06:48:43.732307269,18825,Female,2,Bachelors,Standard,Not completed,73,67,61.0,68
2024-12-03 06:50:00.906967157,17706,Male,2,Masters,Free or Reduced,Not completed,58,56,59.0,60
2024-12-03 06:51:18.081627044,17987,Female,1,Some College,Free or Reduced,Not completed,54,53,44.0,46
2024-12-03 06:52:35.256286931,14090,Male,5,Some High School,Free or Reduced,Completed,80,74,83.0,81
2024-12-03 06:53:52.430946819,4065,Male,1,High School,Free or Reduced,Not completed,56,58,57.0,65
2024-12-03 06:55:09.605606706,27673,Male,3,Some High School,Standard,Not completed,56,54,63.0,58
2024-12-03 06:56:26.780266593,1294,Female,3,Some High School,Free or Reduced,Not completed,71,65,57.0,56
2024-12-03 06:57:43.954926480,15566,Female,2,High School,Standard,Not completed,71,68,60.0,66
2024-12-03 06:59:01.129586368,2000,Female,3,Some High School,Standard,Completed,99,100,92.0,91
2024-12-03 07:00:18.304246255,20026,Female,2,High School,Free or Reduced,Completed,71,66,56.0,47
2024-12-03 07:01:35.478906142,2063,Male,2,Associates,Standard,Not completed,58,57,63.0,59
2024-12-03 07:02:52.653566030,28404,Male,5,Associates,Free or Reduced,Not completed,90,81,88.0,88
2024-12-03 07:04:09.828225917,1507,Male,2,High School,Free or Reduced,Not completed,42,40,46.0,32
2024-12-03 07:05:27.002885804,6683,Male,3,Associates,Standard,Completed,65,70,72.0,72
2024-12-03 07:06:44.177545692,17943,Male,3,Some High School,Standard,Not completed,59,55,64.0,61
2024-12-03 07:08:01.352205579,20002,Male,3,Associates,Standard,Not completed,82,69,84.0,84
2024-12-03 07:09:18.526865466,5577,Male,2,Some High School,Standard,Not completed,30,34,41.0,42
2024-12-03 07:10:35.701525354,22320,Male,2,Bachelors,Standard,Not completed,76,71,79.0,72
2024-12-03 07:11:52.876185241,8089,Female,3,Bachelors,Standard,Not completed,87,81,73.0,90
2024-12-03 07:13:10.050845128,5611,Female,3,High School,Standard,Not completed,65,62,53.0,53
2024-12-03 07:14:27.225505016,22186,Female,3,Masters,Standard,Not completed,87,91,82.0,83
2024-12-03 07:15:44.400164903,22850,Female,2,Some College,Standard,Not completed,66,59,54.0,48
2024-12-03 07:17:01.574824790,5335,Male,0,High School,Standard,Completed,70,66,72.0,81
2024-12-03 07:18:18.749484678,9546,Male,2,Associates,Free or Reduced,Not completed,85,80,81.0,80
2024-12-03 07:19:35.924144565,4141,Male,5,Some High School,Free or Reduced,Not completed,78,75,80.0,83
2024-12-03 07:20:53.098804452,7938,Female,3,Masters,Standard,Completed,97,98,90.0,78
2024-12-03 07:22:10.273464339,24361,Male,5,Some High School,Standard,Completed,75,74,85.0,78
2024-12-03 07:23:27.448124227,28805,Female,3,High School,Standard,Not completed,63,66,58.0,57
2024-12-03 07:24:44.622784114,13036,Female,3,Some College,Free or Reduced,Not completed,43,47,39.0,36
2024-12-03 07:26:01.797444001,6016,Male,2,Associates,Standard,Not completed,76,75,79.0,82
2024-12-03 07:27:18.972103889,12224,Male,1,Associates,Free or Reduced,Completed,86,80,81.0,76
2024-12-03 07:28:36.146763776,17619,Female,2,High School,Standard,Completed,80,82,71.0,71
2024-12-03 07:29:53.321423663,25686,Male,1,High School,Standard,Not completed,51,51,58.0,58
2024-12-03 07:31:10.496083551,21015,Male,2,Some High School,Free or Reduced,Not completed,54,50,55.0,44
2024-12-03 07:32:27.670743438,28948,Female,3,Bachelors,Standard,Not completed,57,52,47.0,45
2024-12-03 07:33:44.845403325,12949,Male,5,Associates,Free or Reduced,Not completed,29,31,38.0,35
2024-12-03 07:35:02.020063213,2251,Female,5,Bachelors,Free or Reduced,Completed,91,91,81.0,80
2024-12-03 07:36:19.194723100,3670,Female,5,Some College,Standard,Not completed,74,75,72.0,77
2024-12-03 07:37:36.369382987,27303,Female,2,Masters,Standard,Not completed,90,82,73.0,75
2024-12-03 07:38:53.544042875,21779,Male,1,Masters,Standard,Not completed,83,82,85.0,89
2024-12-03 07:40:10.718702762,23946,Male,1,Some High School,Standard,Not completed,63,61,68.0,69
2024-12-03 07:41:27.893362649,13436,Female,5,Some High School,Standard,Not completed,89,90,82.0,92
2024-12-03 07:42:45.068022537,27927,Male,5,High School,Standard,Completed,70,74,84.0,87
2024-12-03 07:44:02.242682424,17331,Male,2,Some High School,Free or Reduced,Completed,65,68,70.0,72
2024-12-03 07:45:19.417342311,11689,Male,1,Some High School,Standard,Completed,77,78,80.0,85
2024-12-03 07:46:36.592002198,22062,Male,2,Some High School,Free or Reduced,Not completed,35,30,38.0,27
2024-12-03 07:47:53.766662086,22608,Female,3,High School,Free or Reduced,Completed,89,89,76.0,74
2024-12-03 07:49:10.941321973,19354,Female,0,Some High School,Standard,Completed,84,86,75.0,78
2024-12-03 07:50:28.115981860,14196,Female,3,Some College,Standard,Completed,64,70,59.0,59
2024-12-03 07:51:45.290641748,24843,Male,3,High School,Standard,Not completed,52,54,62.0,62
2024-12-03 07:53:02.465301635,19265,Male,3,Bachelors,Standard,Not completed,63,61,68.0,60
2024-12-03 07:54:19.639961522,20269,Male,5,Some College,Standard,Not completed,86,78,90.0,93
2024-12-03 07:55:36.814621410,30045,Female,2,Some College,Standard,Not completed,83,78,72.0,67
2024-12-03 07:56:53.989281297,16666,Male,2,High School,Standard,Not completed,68,60,71.0,76
2024-12-03 07:58:11.163941184,12963,Female,2,Some High School,Standard,Completed,89,89,76.0,86
2024-12-03 07:59:28.338601072,22269,Male,2,Some High School,Standard,Completed,95,92,93.0,87
2024-12-03 08:00:45.513260959,11910,Female,3,Some High School,Standard,Completed,76,74,65.0,60
2024-12-03 08:02:02.687920846,6697,Male,2,Associates,Free or Reduced,Not completed,63,66,69.0,67
2024-12-03 08:03:19.862580734,28542,Male,2,High School,Standard,Completed,59,65,70.0,64
2024-12-03 08:04:37.037240621,6058,Female,5,Some High School,Free or Reduced,Not completed,67,68,60.0,57
2024-12-03 08:05:54.211900508,18224,Male,2,Associates,Free or Reduced,Not completed,53,48,55.0,46
2024-12-03 08:07:11.386560396,17948,Female,2,High School,Standard,Not completed,83,77,72.0,70
2024-12-03 08:08:28.561220283,20057,Female,1,Bachelors,Standard,Completed,73,73,64.0,64
2024-12-03 08:09:45.735880170,28539,Male,1,Masters,Free or Reduced,Completed,55,52,54.0,39
2024-12-03 08:11:02.910540057,4698,Male,2,Some High School,Standard,Completed,87,78,85.0,86
2024-12-03 08:12:20.085199945,10750,Female,2,High School,Standard,Not completed,73,70,61.0,64
2024-12-03 08:13:37.259859832,3320,Male,2,Some High School,Standard,Not completed,46,50,56.0,59
2024-12-03 08:14:54.434519719,21576,Male,2,Some College,Free or Reduced,Completed,62,58,60.0,68
2024-12-03 08:16:11.609179607,15864,Female,5,Some High School,Standard,Completed,70,77,69.0,81
2024-12-03 08:17:28.783839494,10464,Female,5,Associates,Free or Reduced,Completed,92,92,85.0,84
2024-12-03 08:18:45.958499381,29717,Female,2,Bachelors,Free or Reduced,Not completed,48,55,44.0,41
2024-12-03 08:20:03.133159269,12446,Male,2,High School,Free or Reduced,Not completed,73,69,73.0,64
2024-12-03 08:21:20.307819156,4773,Male,2,High School,Free or Reduced,Not completed,56,50,56.0,51
2024-12-03 08:22:37.482479043,6575,Female,2,Some High School,Standard,Not completed,58,55,49.0,51
2024-12-03 08:23:54.657138931,25140,Male,3,Some College,Free or Reduced,Not completed,51,53,56.0,60
2024-12-03 08:25:11.831798818,4709,Female,1,High School,Standard,Not completed,79,75,68.0,67
2024-12-03 08:26:29.006458705,17231,Male,1,Associates,Free or Reduced,Not completed,45,44,50.0,52
2024-12-03 08:27:46.181118593,22204,Male,2,Associates,Standard,Not completed,78,80,80.0,76
2024-12-03 08:29:03.355778480,17222,Male,1,High School,Free or Reduced,Not completed,40,29,40.0,40
2024-12-03 08:30:20.530438367,13653,Female,1,Some College,Standard,Not completed,77,73,67.0,53
2024-12-03 08:31:37.705098255,8740,Male,1,Masters,Standard,Completed,76,80,79.0,85
2024-12-03 08:32:54.879758142,25584,Female,5,Bachelors,Standard,Not completed,90,83,77.0,86
2024-12-03 08:34:12.054418029,20981,Male,2,Associates,Standard,Not completed,69,67,73.0,77
2024-12-03 08:35:29.229077916,5785,Female,2,Associates,Standard,Completed,79,79,70.0,68
2024-12-03 08:36:46.403737804,15965,Female,5,Associates,Standard,Not completed,56,56,51.0,50
2024-12-03 08:38:03.578397691,16988,Male,3,Masters,Standard,Not completed,81,73,84.0,80
2024-12-03 08:39:20.753057578,13560,Male,2,Associates,Standard,Not completed,63,62,68.0,71
2024-12-03 08:40:37.927717466,10270,Female,2,High School,Standard,Not completed,63,67,58.0,65
2024-12-03 08:41:55.102377353,26810,Female,5,Some High School,Standard,Not completed,69,61,59.0,69
2024-12-03 08:43:12.277037240,7225,Female,1,Some High School,Standard,Not completed,60,62,52.0,51
2024-12-03 08:44:29.451697128,2311,Female,3,Some College,Standard,Not completed,80,85,76.0,82
2024-12-03 08:45:46.626357015,23658,Male,3,Bachelors,Standard,Not completed,69,66,72.0,70
2024-12-03 08:47:03.801016902,18366,Female,2,Some High School,Free or Reduced,Not completed,51,47,42.0,49
2024-12-03 08:48:20.975676790,12658,Male,5,High School,Standard,Completed,69,73,84.0,76
2024-12-03 08:49:38.150336677,8391,Male,2,Associates,Free or Reduced,Completed,68,68,71.0,66
2024-12-03 08:50:55.324996564,26679,Female,2,High School,Standard,Not completed,62,59,52.0,64
2024-12-03 08:52:12.499656452,8677,Female,2,Some College,Standard,Completed,70,71,60.0,60
2024-12-03 08:53:29.674316339,15167,Male,2,Associates,Free or Reduced,Not completed,56,50,56.0,56
2024-12-03 08:54:46.848976226,12916,Male,1,Associates,Free or Reduced,Completed,56,50,54.0,55
2024-12-03 08:56:04.023636114,2823,Female,2,Associates,Free or Reduced,Not completed,58,57,48.0,49
2024-12-03 08:57:21.198296001,4551,Male,1,Some High School,Standard,Not completed,40,37,45.0,48
2024-12-03 08:58:38.372955888,5336,Male,5,High School,Standard,Not completed,75,74,85.0,77
2024-12-03 08:59:55.547615775,11437,Female,5,Some College,Standard,Not completed,94,91,85.0,95
2024-12-03 09:01:12.722275663,20837,Male,3,Some High School,Free or Reduced,Not completed,47,42,49.0,45
2024-12-03 09:02:29.896935550,14009,Male,3,Some College,Free or Reduced,Not completed,78,71,74.0,78
2024-12-03 09:03:47.071595437,11353,Male,3,Associates,Standard,Not completed,67,64,71.0,66
2024-12-03 09:05:04.246255325,3749,Female,3,Masters,Standard,Not completed,84,82,72.0,73
2024-12-03 09:06:21.420915212,10394,Male,3,Bachelors,Standard,Not completed,57,52,61.0,71
2024-12-03 09:07:38.595575099,22779,Female,2,Bachelors,Standard,Completed,84,96,82.0,87
2024-12-03 09:08:55.770234987,16532,Male,2,Associates,Standard,Completed,76,74,78.0,62
2024-12-03 09:10:12.944894874,25414,Female,1,Some High School,Standard,Completed,83,78,72.0,65
2024-12-03 09:11:30.119554761,9079,Male,2,Associates,Standard,Completed,52,58,61.0,50
2024-12-03 09:12:47.294214649,524,Male,2,High School,Standard,Completed,52,49,54.0,53
2024-12-03 09:14:04.468874536,29778,Female,0,High School,Free or Reduced,Not completed,47,44,39.0,31
2024-12-03 09:15:21.643534423,13732,Male,1,Some College,Standard,Not completed,64,65,70.0,74
2024-12-03 09:16:38.818194311,27304,Male,1,Some College,Standard,Completed,76,84,79.0,90
2024-12-03 09:17:55.992854198,28112,Female,1,Masters,Standard,Not completed,93,93,85.0,88
2024-12-03 09:19:13.167514085,122,Female,2,Some College,Standard,Completed,93,93,84.0,88
2024-12-03 09:20:30.342173973,20750,Female,2,Associates,Free or Reduced,Not completed,61,52,46.0,42
2024-12-03 09:21:47.516833860,15620,Female,5,Some College,Standard,Not completed,69,67,63.0,64
2024-12-03 09:23:04.691493747,9799,Male,2,Some High School,Free or Reduced,Not completed,62,58,61.0,57
2024-12-03 09:24:21.866153634,29350,Male,3,Associates,Standard,Not completed,67,73,75.0,69
2024-12-03 09:25:39.040813522,2283,Male,1,High School,Standard,Not completed,48,45,54.0,51
2024-12-03 09:26:56.215473409,2302,Male,3,Bachelors,Free or Reduced,Not completed,74,70,72.0,66
2024-12-03 09:28:13.390133296,11609,Male,1,Associates,Free or Reduced,Not completed,58,52,58.0,60
2024-12-03 09:29:30.564793184,26574,Female,2,High School,Free or Reduced,Not completed,57,60,49.0,48
2024-12-03 09:30:47.739453071,14292,Female,1,Associates,Standard,Not completed,69,65,59.0,67
2024-12-03 09:32:04.914112958,5820,Female,2,Some College,Free or Reduced,Not completed,75,74,67.0,56
2024-12-03 09:33:22.088772846,14553,Male,3,Associates,Standard,Not completed,56,59,65.0,63
2024-12-03 09:34:39.263432733,21734,Female,1,Associates,Standard,Completed,93,96,85.0,91
2024-12-03 09:35:56.438092620,16770,Male,3,High School,Standard,Not completed,57,59,66.0,61
2024-12-03 09:37:13.612752508,19439,Male,2,Some College,Standard,Completed,82,81,84.0,79
2024-12-03 09:38:30.787412395,15173,Male,1,Some College,Free or Reduced,Completed,67,71,71.0,61
2024-12-03 09:39:47.962072282,19950,Female,2,Associates,Standard,Not completed,69,60,58.0,58
2024-12-03 09:41:05.136732170,48,Female,3,Associates,Free or Reduced,Completed,74,76,66.0,57
2024-12-03 09:42:22.311392057,16885,Male,0,High School,Standard,Not completed,61,56,63.0,61
2024-12-03 09:43:39.486051944,15011,Female,1,Masters,Free or Reduced,Not completed,90,89,76.0,69
2024-12-03 09:44:56.660711832,3185,Male,1,Some High School,Free or Reduced,Not completed,31,27,36.0,33
2024-12-03 09:46:13.835371719,14345,Female,3,Associates,Standard,Completed,84,90,80.0,82
2024-12-03 09:47:31.010031606,15774,Male,5,Some College,Free or Reduced,Not completed,76,80,79.0,84
2024-12-03 09:48:48.184691494,20668,Female,1,Associates,Standard,Not completed,37,40,35.0,33
2024-12-03 09:50:05.359351381,229,Female,2,Some College,Standard,Completed,95,94,86.0,88
2024-12-03 09:51:22.534011268,23571,Male,2,Associates,Standard,Completed,84,84,89.0,84
2024-12-03 09:52:39.708671155,2824,Female,3,Some High School,Free or Reduced,Not completed,68,69,59.0,56
2024-12-03 09:53:56.883331043,8772,Male,2,Masters,Standard,Completed,82,76,84.0,82
2024-12-03 09:55:14.057990930,969,Female,1,Bachelors,Standard,Not completed,84,80,72.0,75
2024-12-03 09:56:31.232650817,3007,Female,0,High School,Standard,Not completed,78,79,70.0,66
2024-12-03 09:57:48.407310705,20689,Female,3,High School,Standard,Not completed,75,66,60.0,56
2024-12-03 09:59:05.581970592,29944,Male,2,Associates,Standard,Completed,79,80,83.0,81
2024-12-03 10:00:22.756630479,17458,Female,5,High School,Standard,Completed,61,62,53.0,56
2024-12-03 10:01:39.931290367,10942,Female,3,Some High School,Free or Reduced,Not completed,49,49,43.0,40
2024-12-03 10:02:57.105950254,23722,Female,3,Associates,Standard,Not completed,63,61,53.0,45
2024-12-03 10:04:14.280610141,26777,Male,2,Some High School,Standard,Completed,72,73,76.0,78
